state,actions,reward,next_state,done
12225,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
12226,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
12227,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 0 0 0 0 0 0 0 0 1]],False
12228,[[0 1 0 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
12229,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
12230,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
12231,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
12232,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
12233,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
12234,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
12235,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
12236,[[0 1 1 0 0 0 0 0 0 0 0 1]],2,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
12237,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
12238,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
12239,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
12240,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
12241,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
12242,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
12243,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 0 1 0 0 0 0 0 1 0 0 0]],False
12244,[[0 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
12245,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
12246,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
12247,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
12248,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
12249,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
12250,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
12251,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
12252,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
12253,[[1 0 1 0 0 0 0 0 1 0 0 0]],2,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
12254,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
12255,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
12256,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
12257,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
12258,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
12259,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
12260,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 0 0 0 0 0 0 0 0 1 0]],False
12261,[[1 0 0 0 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
12262,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
12263,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
12264,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
12265,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
12266,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
12267,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
12268,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
12269,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
12270,[[1 0 0 1 0 0 0 0 0 0 1 0]],2,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
12271,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
12272,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
12273,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
12274,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
12275,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
12276,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
12277,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
12278,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[0 0 0 1 0 0 0 0 0 1 0 0]],False
12279,[[0 0 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
12280,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
12281,[[0 1 0 1 0 0 0 0 0 1 0 0]],2,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
12282,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
12283,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
12284,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
12285,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
12286,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
12287,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
12288,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
12289,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 0 0 0 0 0 0 0 0 1]],False
12290,[[0 1 0 0 0 0 0 0 0 0 0 1]],0,-1,[[0 1 0 0 0 0 0 0 0 1 0 0]],False
12291,[[0 1 0 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 0 0 0 0 0 0 1 0 0]],False
12292,[[0 1 0 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 0 0 0 0 0 0 1 0 0]],False
12293,[[0 1 0 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 0 0 0 0 0 0 1 0 0]],False
12294,[[0 1 0 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 0 0 0 0 0 0 1 0 0]],False
12295,[[0 1 0 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 0 0 0 0 0 0 1 0 0]],False
12296,[[0 1 0 0 0 0 0 0 0 1 0 0]],0,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
12297,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
12298,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
12299,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
12300,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
12301,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
12302,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
12303,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
12304,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
12305,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 1 0 0 1 0]],False
12306,[[0 1 0 1 0 0 0 1 0 0 1 0]],0,1,[[0 1 0 1 0 0 0 1 1 0 0 0]],False
12307,[[0 1 0 1 0 0 0 1 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 1 1 0 0 0]],False
12308,[[0 1 0 1 0 0 0 1 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 1 1 0 0 0]],False
12309,[[0 1 0 1 0 0 0 1 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 1 1 0 0 0]],False
12310,[[0 1 0 1 0 0 0 1 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 1 1 0 0 0]],False
12311,[[0 1 0 1 0 0 0 1 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 1 1 0 0 0]],False
12312,[[0 1 0 1 0 0 0 1 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 1 1 0 0 0]],False
12313,[[0 1 0 1 0 0 0 1 1 0 0 0]],1,1,[[0 0 0 1 0 0 0 1 1 0 0 0]],False
12314,[[0 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
12315,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
12316,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
12317,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
12318,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
12319,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
12320,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
12321,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
12322,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
12323,[[1 0 0 1 0 0 0 1 1 0 0 0]],0,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
12324,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
12325,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
12326,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
12327,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
12328,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
12329,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
12330,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
12331,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
12332,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 0 0 0 0 0 0 0 0 1]],False
12333,[[1 0 0 0 0 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 0 0 0 0 0 0 0 1]],False
12334,[[1 0 1 0 0 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 0 0 0 0 0 0 0 1]],False
12335,[[1 0 1 0 0 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 0 0 0 0 0 0 0 1]],False
12336,[[1 0 1 0 0 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 0 0 0 0 0 0 0 1]],False
12337,[[1 0 1 0 0 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 0 0 0 0 0 0 0 1]],False
12338,[[1 0 1 0 0 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 0 0 0 0 0 0 0 1]],False
12339,[[1 0 1 0 0 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 0 0 0 0 0 0 0 1]],False
12340,[[1 0 1 0 0 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 0 0 0 0 0 0 0 1]],False
12341,[[1 0 1 0 0 0 0 0 0 0 0 1]],0,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12342,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12343,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12344,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12345,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12346,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12347,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12348,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12349,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[0 0 1 0 0 0 0 0 0 1 0 0]],False
12350,[[0 0 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12351,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12352,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12353,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12354,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12355,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12356,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12357,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12358,[[0 1 1 0 0 0 0 0 0 1 0 0]],0,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
12359,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
12360,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
12361,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
12362,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
12363,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
12364,[[0 1 1 0 0 0 0 0 0 0 1 0]],2,-1,[[0 1 1 0 0 1 0 0 0 1 0 0]],False
12365,[[0 1 1 0 0 1 0 0 0 1 0 0]],0,1,[[0 1 1 0 0 1 0 0 0 0 1 0]],False
12366,[[0 1 1 0 0 1 0 0 0 0 1 0]],1,1,[[0 1 0 0 0 1 0 0 0 0 1 0]],False
12367,[[0 1 0 0 0 1 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 1 0 0 0 0 1 0]],False
12368,[[0 1 0 1 0 1 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 1 0 0 0 0 1 0]],False
12369,[[0 1 0 1 0 1 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 1 0 0 0 0 1 0]],False
12370,[[0 1 0 1 0 1 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 1 0 0 0 0 1 0]],False
12371,[[0 1 0 1 0 1 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 1 0 0 0 0 1 0]],False
12372,[[0 1 0 1 0 1 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 1 0 0 0 0 1 0]],False
12373,[[0 1 0 1 0 1 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 1 0 0 0 0 1 0]],False
12374,[[0 1 0 1 0 1 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 1 0 0 0 0 1 0]],False
12375,[[0 1 0 1 0 1 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 1 0 0 0 0 1 0]],False
12376,[[0 1 0 1 0 1 0 0 0 0 1 0]],0,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
12377,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
12378,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
12379,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
12380,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
12381,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
12382,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
12383,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
12384,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 0 0 1 0 0 0 0 1 0 0 0]],False
12385,[[0 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
12386,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
12387,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
12388,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
12389,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
12390,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
12391,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
12392,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
12393,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
12394,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 1 0 0 0 1 0 0 0]],False
12395,[[1 0 0 1 1 0 0 0 1 0 0 0]],0,1,[[1 0 0 1 1 0 0 0 0 0 0 1]],False
12396,[[1 0 0 1 1 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 1 0 0 0 0 0 0 1]],False
12397,[[1 0 0 1 1 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 1 0 0 0 0 0 0 1]],False
12398,[[1 0 0 1 1 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 1 0 0 0 0 0 0 1]],False
12399,[[1 0 0 1 1 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 1 0 0 0 0 0 0 1]],False
12400,[[1 0 0 1 1 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 1 0 0 0 0 0 0 1]],False
12401,[[1 0 0 1 1 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 1 0 0 0 0 0 0 1]],False
12402,[[1 0 0 1 1 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 1 0 0 0 0 0 0 1]],False
12403,[[1 0 0 1 1 0 0 0 0 0 0 1]],1,1,[[1 0 0 0 1 0 0 0 0 0 0 1]],False
12404,[[1 0 0 0 1 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 1 0 0 0 0 0 0 1]],False
12405,[[1 0 1 0 1 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 1 0 0 0 0 0 0 1]],False
12406,[[1 0 1 0 1 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 1 0 0 0 0 0 0 1]],False
12407,[[1 0 1 0 1 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 1 0 0 0 0 0 0 1]],False
12408,[[1 0 1 0 1 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 1 0 0 0 0 0 0 1]],False
12409,[[1 0 1 0 1 0 0 0 0 0 0 1]],0,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12410,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12411,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12412,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12413,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12414,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12415,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12416,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12417,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
12418,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[0 0 1 0 0 0 0 0 0 1 0 0]],False
12419,[[0 0 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12420,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12421,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12422,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12423,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12424,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12425,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12426,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
12427,[[0 1 1 0 0 0 0 0 0 1 0 0]],2,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
12428,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
12429,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
12430,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 1 0 0 0 0 1]],False
12431,[[0 1 1 0 0 0 1 0 0 0 0 1]],1,-100,[[0 1 1 0 0 0 1 0 0 0 0 1]],True
16120,[[0 0 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
16121,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
16122,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
16123,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
16124,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
16125,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
16126,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
16127,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
16128,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
16129,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
16130,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 1 0 0 0 1 0 0]],False
16131,[[0 1 0 1 0 1 0 0 0 1 0 0]],0,-1,[[0 1 0 1 0 1 0 0 0 0 1 0]],False
16132,[[0 1 0 1 0 1 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 1 0 0 0 0 1 0]],False
